acousticness,activity,album,artists,danceability,duration_ms,energy,explicit,from_playlist_id,href,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,time_signature,valence
0.156,workout,Nevermind,Dennis Lloyd,0.592,156600.0,0.691,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/63SevszngYpZOwf63o61K4,63SevszngYpZOwf63o61K4,9.78e-06,3.0,0.418,-8.354,1.0,Nevermind,91,2017-06-30,0.196,99.976,4.0,0.0796
0.0733,workout,No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",0.552,260000.0,0.76,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,5WvAo7DNuPRmk4APhdPzi8,0.0,0.0,0.0865,-4.706,1.0,No Brainer,95,2018-07-27,0.342,135.702,5.0,0.639
0.0805,workout,Red Pill Blues (Deluxe),"Maroon 5, SZA",0.792,199849.0,0.612,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4nYsmWkuTaowTMy4gskmBw,4nYsmWkuTaowTMy4gskmBw,3.83e-06,5.0,0.0852,-5.212,0.0,What Lovers Do (feat. SZA),54,2017-11-03,0.0693,109.959,4.0,0.42
0.171,workout,The Middle,"Zedd, Maren Morris, Grey",0.753,184732.0,0.657,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,09IStsImFySgyp0pIQdqAc,0.0,7.0,0.112,-3.061,1.0,The Middle,88,2018-01-23,0.0449,107.01,4.0,0.437
0.0956,workout,Love Lies (with Normani),"Khalid, Normani",0.708,201707.0,0.648,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,45Egmo7icyopuzJN0oMEdk,0.0,6.0,0.134,-5.626,1.0,Love Lies (with Normani),87,2018-02-14,0.0449,143.955,4.0,0.338
0.0284,workout,All The Stars (with SZA),"Kendrick Lamar, SZA",0.7,235540.0,0.615,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/66kQ7wr4d2LwwSjr7HXcyr,66kQ7wr4d2LwwSjr7HXcyr,0.0133,8.0,0.0843,-5.387,1.0,All The Stars (with SZA),67,2018-01-04,0.0619,96.84,4.0,0.449
0.134,workout,AVĪCI (01),"Avicii, Rita Ora",0.655,181812.0,0.666,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2OALaHcDdKkjYEpAr0Qzab,2OALaHcDdKkjYEpAr0Qzab,2.12e-05,5.0,0.0683,-5.309,1.0,Lonely Together (feat. Rita Ora),60,2017-08-09,0.0612,102.977,4.0,0.272
0.3,workout,Born To Be Yours,"Kygo, Imagine Dragons",0.688,193321.0,0.688,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/0kHyKhJMukHEPfeh8s7rdM,0kHyKhJMukHEPfeh8s7rdM,0.0,3.0,0.0982,-5.84,1.0,Born To Be Yours,88,2018-06-15,0.0357,114.011,4.0,0.451
0.323,workout,Rise,"Jonas Blue, Jack & Jack",0.69,194408.0,0.784,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,3u1S1OmAUhx5DRlLrXqyp3,0.0,1.0,0.203,-4.653,1.0,Rise,94,2018-05-25,0.032,106.066,4.0,0.669
0.0228,workout,I'll Be There,Jess Glynne,0.623,193924.0,0.851,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/083Qf6hn6sFL6xiOHlZUyn,083Qf6hn6sFL6xiOHlZUyn,0.0,7.0,0.12,-3.111,1.0,I'll Be There,84,2018-05-03,0.0409,100.063,4.0,0.4
0.0476,workout,Body (feat. brando),"Loud Luxury, brando",0.752,163216.0,0.764,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,7K7MUBCnzgBAvMVW2RTWNs,9.44e-05,1.0,0.0543,-4.399,1.0,Body (feat. brando),72,2017-10-27,0.038,121.958,4.0,0.582
0.0661,workout,Uncovered,Robin Schulz,0.727,197627.0,0.598,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/77VLYTyrdlHEWcjhjQoXlz,77VLYTyrdlHEWcjhjQoXlz,1.07e-05,8.0,0.0975,-8.425,1.0,Oh Child,66,2017-09-29,0.0515,97.037,4.0,0.683
0.037,workout,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",0.791,214847.0,0.862,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,7ef4DlsgrMEH11cDZd32M6,2.19e-05,9.0,0.0814,-3.24,0.0,One Kiss (with Dua Lipa),94,2018-04-06,0.11,123.994,4.0,0.592
0.0233,workout,Tip Toe (feat. French Montana),"Jason Derulo, French Montana",0.845,187521.0,0.709,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,2z4pcBLQXF2BXKFvd0BuB6,0.0,10.0,0.094,-4.547,0.0,Tip Toe (feat. French Montana),78,2017-11-10,0.0714,98.062,4.0,0.62
0.555,workout,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",0.56,173800.0,0.68,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,0d2iYfpKoM0QCKvcLCkBao,0.0,6.0,0.116,-7.648,0.0,Eastside (with Halsey & Khalid),94,2018-07-12,0.321,89.391,4.0,0.319
0.0723,workout,Flames,"David Guetta, Sia",0.609,195000.0,0.726,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/33IOhptvC2Qoy2UhjiHXLV,33IOhptvC2Qoy2UhjiHXLV,8.45e-06,5.0,0.0895,-4.346,0.0,Flames,88,2018-03-22,0.0414,93.958,4.0,0.362
0.0441,workout,Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",0.737,222653.0,0.636,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6kPJZM97LwdG9QIsT7khp6,6kPJZM97LwdG9QIsT7khp6,6.66e-05,11.0,0.35,-4.546,0.0,Solo (feat. Demi Lovato),95,2018-05-17,0.0437,105.005,4.0,0.565
0.0364,workout,Burn the House Down,AJR,0.454,212374.0,0.66,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6DOrfjvoK0hLJnxeHsE0xy,6DOrfjvoK0hLJnxeHsE0xy,0.0,0.0,0.181,-4.357,1.0,Burn the House Down,62,2018-03-23,0.168,184.353,4.0,0.568
0.0337,workout,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, watt",0.663,174800.0,0.708,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5Gu0PDLN4YJeW75PpBSg9p,5Gu0PDLN4YJeW75PpBSg9p,0.0,8.0,0.0841,-4.154,1.0,"Let Me Go (with Alesso, Florida Georgia Line & watt)",81,2017-09-08,0.0473,103.073,4.0,0.742
0.0223,workout,Tell Me You Love Me,Demi Lovato,0.702,203760.0,0.635,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/3Du2K5dLzmduCNp6uwuaL0,3Du2K5dLzmduCNp6uwuaL0,0.0,11.0,0.283,-6.917,0.0,Sorry Not Sorry,82,2017-09-29,0.265,144.004,4.0,0.873
0.0403,workout,Dua Lipa (Deluxe),Dua Lipa,0.836,217947.0,0.544,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/76cy1WJvNGJTj78UqeA5zr,76cy1WJvNGJTj78UqeA5zr,0.0,7.0,0.0824,-5.975,1.0,IDGAF,86,2017-06-02,0.0943,97.028,4.0,0.51
0.000837,workout,Connection,OneRepublic,0.611,148460.0,0.602,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/3T4UodGkfZObJ43RtA5KFU,3T4UodGkfZObJ43RtA5KFU,0.0,5.0,0.112,-4.89,1.0,Connection,85,2018-06-26,0.0437,168.154,4.0,0.624
0.216,workout,reputation,Taylor Swift,0.75,232253.0,0.404,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,6NFyWDv5CjfwuzoCkw47Xf,0.000357,9.0,0.0911,-10.178,0.0,Delicate,82,2017-11-10,0.0682,95.045,4.0,0.0499
0.0777,workout,Ocean (feat. Khalid) [Don Diablo Remix],"Martin Garrix, Don Diablo, Khalid",0.706,202927.0,0.882,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4oOQ5XZuR4ywDje9SjiA7d,4oOQ5XZuR4ywDje9SjiA7d,0.0169,8.0,0.61,-4.209,1.0,Ocean (feat. Khalid) - Don Diablo Remix,64,2018-08-10,0.0637,122.932,4.0,0.215
0.0372,workout,Speak Your Mind (Deluxe),Anne-Marie,0.697,186987.0,0.683,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6SFStUDQZNaGPKWOx9ZiJB,6SFStUDQZNaGPKWOx9ZiJB,0.0,1.0,0.137,-2.881,0.0,2002,82,2018-04-27,0.117,96.133,4.0,0.603
0.579,workout,Happy Now,"Zedd, Elley Duhé",0.503,207030.0,0.741,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,4keoy2fqgwGnbWlm3ZVZFa,1.49e-06,4.0,0.0712,-5.128,1.0,Happy Now,90,2018-07-18,0.047,88.335,3.0,0.458
0.193,workout,Remind Me to Forget,"Kygo, Miguel",0.685,217287.0,0.508,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5sIx4BlfYGuZeSLF40N9GH,5sIx4BlfYGuZeSLF40N9GH,0.0,0.0,0.139,-6.4,1.0,Remind Me to Forget,82,2018-03-16,0.0987,99.063,4.0,0.315
0.256,workout,Silence,"Marshmello, Khalid",0.52,180823.0,0.761,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4.0,0.17,-3.093,1.0,Silence,83,2017-08-11,0.0853,141.971,4.0,0.286
0.0829,workout,Only You,"Cheat Codes, Little Mix",0.607,189401.0,0.74,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7IZ7S595rr4Q3E1Zga1Jev,7IZ7S595rr4Q3E1Zga1Jev,0.0,4.0,0.105,-4.793,0.0,Only You,74,2018-06-22,0.172,108.05,4.0,0.219
0.104,workout,A Good Night,"John Legend, BloodPop®",0.53,203453.0,0.707,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7gevvAspxft2qQmcvJjNBH,7gevvAspxft2qQmcvJjNBH,0.0,10.0,0.105,-5.516,1.0,A Good Night,73,2018-04-06,0.203,109.827,4.0,0.696
0.223,workout,Sucker for You,Matt Terry,0.876,203680.0,0.649,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5H9H0i7UCmRDCZRHldbmhN,5H9H0i7UCmRDCZRHldbmhN,0.0,0.0,0.332,-4.369,1.0,Sucker for You,72,2017-10-13,0.0691,95.034,4.0,0.742
0.216,workout,Natural,Imagine Dragons,0.448,189467.0,0.612,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4zIO3ilp5HvTeK3HJHxhMP,4zIO3ilp5HvTeK3HJHxhMP,0.0,2.0,0.08,-6.106,1.0,Natural,87,2018-07-17,0.0708,97.773,4.0,0.213
0.0622,workout,Palo Santo (Deluxe),Years & Years,0.67,189000.0,0.853,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/1oc3jna2ablnfIKLYbKujl,1oc3jna2ablnfIKLYbKujl,0.0,8.0,0.0602,-4.515,1.0,If You're Over Me,75,2018-07-06,0.0884,103.843,4.0,0.615
0.0169,workout,Youngblood,5 Seconds of Summer,0.596,203418.0,0.854,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,55S2PQgSMYAhgoTCcGCDfw,0.0,7.0,0.124,-5.114,0.0,Youngblood,91,2018-04-12,0.463,120.274,4.0,0.152
0.0161,workout,Familiar,"Liam Payne, J Balvin",0.636,196552.0,0.805,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/0Y4hwUppbGc8aIBmiTz30A,0Y4hwUppbGc8aIBmiTz30A,0.0,9.0,0.0793,-4.594,1.0,Familiar,84,2018-04-20,0.327,92.958,4.0,0.908
0.00447,workout,Sweet Sensation,Flo Rida,0.657,198111.0,0.862,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6w1irq9ETctdDxmHxUxpGT,6w1irq9ETctdDxmHxUxpGT,0.00272,10.0,0.209,-4.205,0.0,Sweet Sensation,64,2018-03-30,0.116,112.96,4.0,0.55
0.0268,workout,God is a woman,Ariana Grande,0.604,197573.0,0.673,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7gkWXbAxIYuvtOpcN3p9GJ,7gkWXbAxIYuvtOpcN3p9GJ,3.32e-05,1.0,0.187,-5.979,1.0,God is a woman,92,2018-07-13,0.0545,144.971,4.0,0.287
0.013,workout,Ocean (feat. Khalid) [Remixes Vol. 2],"Martin Garrix, Khalid, Banx & Ranx",0.715,216573.0,0.892,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/3K6u4Zjk76aOgvcbd1Izl0,3K6u4Zjk76aOgvcbd1Izl0,2.56e-05,8.0,0.166,-4.944,1.0,Ocean (feat. Khalid) - Banx & Ranx Remix,58,2018-08-03,0.247,139.966,4.0,0.466
0.0119,workout,Tequila (R3HAB Remix),"Dan + Shay, R3HAB",0.578,157425.0,0.862,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2aAyDqzwEeVIigSMFM1tNS,2aAyDqzwEeVIigSMFM1tNS,1.79e-05,8.0,0.0744,-3.059,0.0,Tequila - R3HAB Remix,66,2018-06-21,0.0405,100.049,4.0,0.547
0.189,workout,Getting Closer,NEW CITY,0.828,214693.0,0.607,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6wlOciyEdLDqZXlloy2Fmp,6wlOciyEdLDqZXlloy2Fmp,0.0,5.0,0.347,-6.869,1.0,Getting Closer,66,2018-03-30,0.0369,115.025,4.0,0.716
0.162,workout,13 Reasons Why (Season 2),"OneRepublic, Logic",0.564,165627.0,0.722,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/1Nj2oBISdFDSF8eDuXcALz,1Nj2oBISdFDSF8eDuXcALz,0.0,1.0,0.0931,-5.59,0.0,Start Again (feat. Logic),81,2018-05-18,0.124,99.083,4.0,0.276
0.122,workout,Still Wondering,Jocelyn Alice,0.518,175616.0,0.795,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2VzptcZn9zNQX5JNgdRIKL,2VzptcZn9zNQX5JNgdRIKL,0.0,0.0,0.291,-4.286,1.0,Still Wondering,59,2018-07-13,0.0382,106.979,3.0,0.513
0.00523,workout,Mad Love,"Sean Paul, David Guetta, Becky G",0.804,199945.0,0.823,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6y68QK2SwC38YxsbxHrA8I,6y68QK2SwC38YxsbxHrA8I,2.77e-06,11.0,0.168,-3.496,0.0,Mad Love,67,2018-02-15,0.147,98.026,4.0,0.619
0.00277,workout,Sick Boy...Side Effects,"The Chainsmokers, Emily Warren",0.673,173613.0,0.71,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5yNEdBlZMxpcVtGKz5NFk5,5yNEdBlZMxpcVtGKz5NFk5,0.0,8.0,0.55,-6.744,1.0,Side Effects,84,2018-07-27,0.0324,110.017,4.0,0.54
0.118,workout,Don't Leave Me Alone (feat. Anne-Marie),"David Guetta, Anne-Marie",0.659,183750.0,0.738,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2lYTJK94hb0fd1LQtb6Dhk,2lYTJK94hb0fd1LQtb6Dhk,0.0,4.0,0.115,-5.072,0.0,Don't Leave Me Alone (feat. Anne-Marie),86,2018-07-26,0.0477,127.95,4.0,0.481
0.346,workout,Beautiful (feat. Camila Cabello),"Bazzi, Camila Cabello",0.638,180000.0,0.717,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4VUwkH455At9kENOfzTqmF,4VUwkH455At9kENOfzTqmF,0.0,2.0,0.105,-4.722,1.0,Beautiful (feat. Camila Cabello),88,2018-08-02,0.0337,100.027,4.0,0.249
0.00295,workout,Let Me Live,"Rudimental, Major Lazer, Anne-Marie, Mr Eazi",0.662,205760.0,0.844,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/3RtG4ReXHEhIPkxPHCF4jp,3RtG4ReXHEhIPkxPHCF4jp,4.78e-05,8.0,0.525,-5.495,1.0,Let Me Live,68,2018-06-15,0.0669,145.007,4.0,0.763
0.193,workout,Voicenotes,"Charlie Puth, Kehlani",0.856,180493.0,0.632,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/1lsBTdE6MGsKeZCD6llNu7,1lsBTdE6MGsKeZCD6llNu7,0.0,6.0,0.0688,-3.692,0.0,Done For Me (feat. Kehlani),80,2018-05-11,0.074,112.009,4.0,0.697
0.205,workout,Speak Your Mind (Deluxe),"Marshmello, Anne-Marie",0.626,202621.0,0.88,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2YEgNQiMKWTlmuSBuF48W8,2YEgNQiMKWTlmuSBuF48W8,0.0,9.0,0.128,-2.384,0.0,FRIENDS,61,2018-04-27,0.0504,95.079,4.0,0.534
0.0133,workout,I See Love (From Hotel Transylvania 3),"Jonas Blue, Joe Jonas",0.736,173220.0,0.706,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/32UJH1F38AMSjZilQyBzOE,32UJH1F38AMSjZilQyBzOE,0.0,2.0,0.324,-3.899,0.0,I See Love - From Hotel Transylvania 3,73,2018-06-29,0.0438,123.047,4.0,0.758
0.568,workout,Girls Like You (feat. Cardi B),"Maroon 5, Cardi B",0.851,235545.0,0.541,True,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,6FRLCMO5TUHTexlWo8ym1W,0.0,0.0,0.13,-6.825,1.0,Girls Like You (feat. Cardi B),94,2018-05-30,0.0505,124.959,4.0,0.448
0.0525,workout,Talk,Why Don't We,0.787,189346.0,0.701,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4HYNtH7n3TrbbtRa94sA0K,4HYNtH7n3TrbbtRa94sA0K,0.0,6.0,0.0988,-5.251,0.0,Talk,76,2018-07-06,0.125,119.987,4.0,0.766
0.138,workout,Damaged Vol. 1,bülow,0.74,192293.0,0.533,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/45iMwUi9OBJlEIsTJ4AStR,45iMwUi9OBJlEIsTJ4AStR,4.99e-05,7.0,0.127,-10.294,1.0,Not A Love Song,67,2017-11-03,0.0824,92.005,4.0,0.313
0.497,workout,Scorpion,"Drake, Michael Jackson",0.825,245787.0,0.317,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/36ONiya0OANYknz0GgJmwB,36ONiya0OANYknz0GgJmwB,0.0128,10.0,0.11,-12.39,1.0,Don’t Matter To Me,83,2018-06-29,0.0583,103.001,4.0,0.136
0.164,workout,Darkside,"Alan Walker, Au/Ra, Tomine Harket",0.425,211867.0,0.642,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/1snWlbcbgQpJfknoI30DWG,1snWlbcbgQpJfknoI30DWG,0.0,4.0,0.118,-5.06,0.0,Darkside,85,2018-07-27,0.0502,170.008,4.0,0.112
0.0119,workout,Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",0.781,213309.0,0.768,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,5N5k9nd479b1xpDZ4usjrg,4.91e-06,11.0,0.325,-5.991,1.0,Promises (with Sam Smith),86,2018-08-17,0.0394,123.07,4.0,0.486
0.0445,workout,All I Am,Jess Glynne,0.74,218868.0,0.669,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/6X6SdJzxyw7GzxwP2fr9WV,6X6SdJzxyw7GzxwP2fr9WV,0.0,0.0,0.184,-5.199,1.0,All I Am,74,2018-08-17,0.0373,122.007,4.0,0.536
0.339,workout,Light of Mine,"KYLE, Kehlani",0.689,191680.0,0.584,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/4F1yvJfQ7gJkrcgFJQDjOr,4F1yvJfQ7gJkrcgFJQDjOr,0.0,1.0,0.297,-5.768,0.0,Playinwitme (feat. Kehlani),85,2018-05-18,0.119,156.572,4.0,0.676
0.0776,workout,Goodbye (feat. Nicki Minaj & Willy William),"Jason Derulo, David Guetta, Nicki Minaj, Willy William",0.643,195419.0,0.904,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/5Xn4IyTtW6FUGIUyWjbUHG,5Xn4IyTtW6FUGIUyWjbUHG,0.0,0.0,0.189,-3.694,1.0,Goodbye (feat. Nicki Minaj & Willy William),71,2018-08-24,0.0739,103.028,4.0,0.481
0.011,workout,Right Now,"Nick Jonas, Robin Schulz",0.544,201680.0,0.749,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/43wzy7JxMEfvCh8ZFeZKYk,43wzy7JxMEfvCh8ZFeZKYk,0.0,6.0,0.096,-4.901,0.0,Right Now,69,2018-08-24,0.253,103.718,4.0,0.542
0.44,workout,The Wave,"R3HAB, Sofia Carson",0.712,138298.0,0.496,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/1CPUilWsYY4I5nzXuTN8Gj,1CPUilWsYY4I5nzXuTN8Gj,0.0,6.0,0.186,-6.061,1.0,Rumors (With Sofia Carson),56,2018-08-24,0.124,141.212,4.0,0.638
,workout,Better Off,Elijah Woods x Jamie Fine,,,,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/677SnHIc0M92Nb6XUnaSCT,677SnHIc0M92Nb6XUnaSCT,,,,,,Better Off,43,2018-08-24,,,,
,workout,Hold Me Down (feat. Sophia Ayana & Richie Loop),"Henry Fong, Banx & Ranx, Richie Loop, Sophia Ayana",,,,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/7mr1FdR1AzIHXTXwGNg9jA,7mr1FdR1AzIHXTXwGNg9jA,,,,,,Hold Me Down (feat. Sophia Ayana & Richie Loop),51,2018-08-24,,,,
0.00219,workout,Love Yourself 結 'Answer',"BTS, Nicki Minaj",0.709,260234.0,0.857,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/03iCbZaM4OkRR4We6wIzvx,03iCbZaM4OkRR4We6wIzvx,0.0,9.0,0.103,-3.394,1.0,IDOL,76,2018-08-24,0.0881,126.038,4.0,0.446
0.721,workout,Intoxicated,"Pomo, Harrison Brome",0.837,270250.0,0.594,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/2JRtD3QjOULLeguptl6riM,2JRtD3QjOULLeguptl6riM,0.0018,7.0,0.107,-9.337,0.0,Intoxicated,40,2018-08-24,0.194,120.01,4.0,0.682
0.00954,workout,Been There Done That (feat. Tove Styrke),"NOTD, Tove Styrke",0.496,197113.0,0.793,False,37i9dQZF1DX70RN3TfWWJh,https://api.spotify.com/v1/tracks/0m0hFyrAqGKaVJ7D24Jozg,0m0hFyrAqGKaVJ7D24Jozg,0.0,5.0,0.325,-6.122,1.0,Been There Done That (feat. Tove Styrke),60,2018-08-24,0.297,191.928,4.0,0.62
0.0568,workout,Here We Go,WILD,0.545,190017.0,0.721,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/5PnrNUATz6z9d2gN0PyGgL,5PnrNUATz6z9d2gN0PyGgL,6.95e-05,0.0,0.116,-6.593,1.0,Here We Go,51,2018-06-08,0.0277,144.969,4.0,0.353
0.00782,workout,Evolve,Imagine Dragons,0.604,187147.0,0.826,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/5VnDkUNyX6u5Sk0yZiP8XB,5VnDkUNyX6u5Sk0yZiP8XB,0.15,0.0,0.154,-4.804,1.0,Thunder,34,2017-06-23,0.0434,167.985,4.0,0.241
0.0926,workout,Heart Beats,Johnnyswim,0.69,200401.0,0.657,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/72BlyfR0zO3NWcLZQ1ARcK,72BlyfR0zO3NWcLZQ1ARcK,0.000209,7.0,0.12,-4.397,0.0,Don't Let It Get You Down,10,2013-06-18,0.0372,140.005,4.0,0.501
0.00986,workout,Encore,Anderson East,0.55,173107.0,0.917,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/0usJbmjMMRdC89y8sUsldR,0usJbmjMMRdC89y8sUsldR,6.75e-05,10.0,0.212,-4.298,1.0,Girlfriend,53,2018-01-12,0.189,95.075,4.0,0.501
0.671,workout,Classic,Freedom Fry,0.618,194000.0,0.769,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/47ed9eO66cBHvWteLlF7C0,47ed9eO66cBHvWteLlF7C0,0.241,11.0,0.276,-4.642,0.0,Awake,56,2018-06-01,0.0309,111.978,4.0,0.607
0.658,workout,Snow,Angus & Julia Stone,0.661,273533.0,0.585,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/62oCnK99vT8HOgwPsvXuiM,62oCnK99vT8HOgwPsvXuiM,0.876,5.0,0.102,-11.255,1.0,Chateau,61,2017-09-15,0.0367,129.98,4.0,0.606
0.253,workout,Riptide (Remixes),Vance Joy,0.708,339310.0,0.667,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/5K9AcgSi8DK4lZKM2LpFu8,5K9AcgSi8DK4lZKM2LpFu8,0.000692,8.0,0.0878,-7.934,1.0,Riptide - FlicFlac Remix,53,2014-11-04,0.0418,115.987,4.0,0.634
0.0276,workout,Sigh No More,Mumford & Sons,0.519,246973.0,0.512,True,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/2BBkIgdXLv5vyp1DR0wpQl,2BBkIgdXLv5vyp1DR0wpQl,8.78e-05,5.0,0.0976,-7.986,1.0,Little Lion Man,65,2009,0.0282,138.596,4.0,0.441
0.368,workout,Covers One,The Wind and The Wave,0.664,327853.0,0.79,False,37i9dQZF1DX35oM5SPECmN,https://api.spotify.com/v1/tracks/42HGl10TZF0LLfLgMWNtfw,42HGl10TZF0LLfLgMWNtfw,6.27e-05,4.0,0.382,-4.631,0.0,Edge of Seventeen,50,2015-02-17,0.0303,110.002,4.0,0.175
